index,target,predicted,error,target_error,predicted_error,dataset,noncomformity,alpha_val,sd
4173,-54.48442,-54.317623,0.16679700000000253,0.166797,0.12789424,train,3.6728501110955762,0.46973637359248427,0.23486818679624213
4174,-54.94776,-54.663067,0.2846930000000043,0.284693,0.11942396,train,3.6728501110955762,0.43862630475347364,0.21931315237673682
4175,-53.73419,-53.459087,0.27510300000000143,0.275103,0.12093191,train,3.6728501110955762,0.4441647790785002,0.2220823895392501
4176,-54.79806,-55.045616,0.247556000000003,0.247556,0.11788785,train,3.6728501110955762,0.4329844029693186,0.2164922014846593
4177,-55.94251,-56.241768,0.2992580000000018,0.299258,0.124112815,train,3.6728501110955762,0.4558477663611347,0.22792388318056736
4178,-54.87173,-54.754345,0.11738499999999874,0.117385,0.124695666,test,3.6728501110955762,0.4579884907212369,0.22899424536061844
4179,-54.9857,-55.429527,0.44382699999999886,0.443827,0.11752927,test,3.6728501110955762,0.431667392376482,0.215833696188241
4180,-53.38185,-53.484974,0.1031240000000011,0.103124,0.11677548,train,3.6728501110955762,0.42889883469123924,0.21444941734561962
4181,-53.24476,-53.970695,0.7259349999999998,0.725935,0.1218072,val,3.6728501110955762,0.4473795880522411,0.22368979402612055
4182,-55.45363,-55.766888,0.3132580000000047,0.313258,0.12935472,train,3.6728501110955762,0.47510049772273716,0.23755024886136858
4183,-54.46885,-54.312466,0.15638400000000274,0.156384,0.124766886,train,3.6728501110955762,0.45825007110614907,0.22912503555307454
4184,-54.82318,-55.204643,0.38146299999999655,0.381463,0.12247041,test,3.6728501110955762,0.44981545897442077,0.22490772948721038
4185,-53.01367,-52.8984,0.11526999999999532,0.11527,0.12059119,train,3.6728501110955762,0.44291336558864774,0.22145668279432387
4186,-55.6024,-55.584087,0.01831300000000624,0.018313,0.12749416,train,3.6728501110955762,0.46826693972003713,0.23413346986001857
4187,-56.95822,-56.930786,0.027433999999999514,0.027434,0.10392063,test,3.6728501110955762,0.3816848974406223,0.19084244872031114
4188,-55.22025,-55.270947,0.05069699999999955,0.050697,0.1330528,train,3.6728501110955762,0.4886829912615775,0.24434149563078875
4189,-54.23356,-54.35988,0.12631999999999977,0.12632,0.122012936,train,3.6728501110955762,0.44813522554269747,0.22406761277134873
4190,-53.3604,-53.27696,0.08343999999999596,0.08344,0.121936694,test,3.6728501110955762,0.4478552001045273,0.22392760005226364
4191,-56.59315,-56.76823,0.17508000000000123,0.17508,0.08639105,train,3.6728501110955762,0.31730137759016347,0.15865068879508173
4192,-56.08901,-56.27962,0.1906099999999995,0.19061,0.1182327,train,3.6728501110955762,0.4342509853301299,0.21712549266506495
4193,-56.04768,-56.261963,0.21428300000000178,0.214283,0.11279447,val,3.6728501110955762,0.4142771816704666,0.2071385908352333
4194,-53.46279,-53.63496,0.17217000000000127,0.17217,0.11555672,train,3.6728501110955762,0.4244225118898404,0.2122112559449202
4195,-55.10537,-55.11521,0.009839999999996962,0.00984,0.12599513,test,3.6728501110955762,0.4627612272180016,0.2313806136090008
4196,-54.88696,-54.75962,0.12734000000000378,0.12734,0.12131749,train,3.6728501110955762,0.44558095662433644,0.22279047831216822
4197,-54.76724,-54.886486,0.11924599999999685,0.119246,0.12639278,train,3.6728501110955762,0.46422173606467876,0.23211086803233938
4198,-56.12119,-56.11339,0.007799999999996032,0.0078,0.12309092,train,3.6728501110955762,0.45209449919685674,0.22604724959842837
4199,-54.00975,-54.162666,0.15291600000000471,0.152916,0.124117024,test,3.6728501110955762,0.4558632253872523,0.22793161269362616
4200,-56.4986,-56.54935,0.050749999999993634,0.05075,0.118150264,test,3.6728501110955762,0.43394821025837166,0.21697410512918583
4201,-55.64948,-55.610218,0.03926199999999369,0.039262,0.119056925,train,3.6728501110955762,0.43727824021294764,0.21863912010647382
4202,-55.83647,-55.99807,0.16159999999999997,0.1616,0.116575256,train,3.6728501110955762,0.42816344195059525,0.21408172097529762
4203,-55.26231,-55.441452,0.1791419999999988,0.179142,0.11839806,train,3.6728501110955762,0.4348583278245007,0.21742916391225034
4204,-54.35848,-53.850304,0.5081759999999989,0.508176,0.12849274,val,3.6728501110955762,0.47193457438397496,0.23596728719198748
4205,-55.07405,-55.22069,0.14663999999999788,0.14664,0.12144654,train,3.6728501110955762,0.44605493793117335,0.22302746896558667
4206,-55.70578,-56.006386,0.3006060000000019,0.300606,0.12160775,train,3.6728501110955762,0.44664703809758305,0.22332351904879152
4207,-55.331,-55.58471,0.2537099999999981,0.25371,0.11594521,test,3.6728501110955762,0.42584937742949996,0.21292468871474998
4208,-55.67083,-55.919586,0.2487560000000002,0.248756,0.12527081,train,3.6728501110955762,0.46010090842553286,0.23005045421276643
4209,-56.13973,-56.28805,0.14831999999999823,0.14832,0.12562321,train,3.6728501110955762,0.4613952208046829,0.23069761040234146
4210,-56.36956,-56.411343,0.041783000000002346,0.041783,0.120336145,train,3.6728501110955762,0.4419766235320634,0.2209883117660317
4211,-55.96376,-55.811535,0.1522250000000014,0.152225,0.124799736,train,3.6728501110955762,0.4583707242322986,0.2291853621161493
4212,-55.17847,-55.344547,0.16607700000000136,0.166077,0.11828638,test,3.6728501110955762,0.43444814392409353,0.21722407196204677
4213,-55.83405,-55.642654,0.19139599999999746,0.191396,0.13205001,train,3.6728501110955762,0.48499989389867193,0.24249994694933596
4214,-55.97168,-55.924564,0.0471160000000026,0.047116,0.12687027,train,3.6728501110955762,0.4659754852642258,0.2329877426321129
4215,-54.86742,-54.91435,0.04692999999999614,0.04693,0.11898571,train,3.6728501110955762,0.437016678192286,0.218508339096143
4216,-56.30745,-56.520283,0.21283299999999628,0.212833,0.11684946,train,3.6728501110955762,0.4291705521424581,0.21458527607122904
4217,-55.00123,-55.35996,0.3587300000000013,0.35873,0.13326067,test,3.6728501110955762,0.4894464666141709,0.24472323330708545
4218,-55.58897,-55.88718,0.2982099999999974,0.29821,0.118810326,train,3.6728501110955762,0.43637251904840163,0.21818625952420082
4219,-55.81396,-55.59115,0.22281000000000262,0.22281,0.12852594,train,3.6728501110955762,0.4720565130076634,0.2360282565038317
4220,-56.49501,-56.614902,0.11989200000000011,0.119892,0.11594856,train,3.6728501110955762,0.42586168147737213,0.21293084073868607
4221,-55.45607,-55.74072,0.2846500000000063,0.28465,0.120145574,train,3.6728501110955762,0.4412766848135418,0.2206383424067709
4222,-55.64311,-55.674194,0.03108399999999989,0.031084,0.120214455,train,3.6728501110955762,0.44152967440204416,0.22076483720102208
4223,-55.16773,-55.16199,0.0057399999999958595,0.00574,0.12545004,train,3.6728501110955762,0.4607591933509445,0.23037959667547225
4224,-54.84847,-54.734844,0.11362599999999645,0.113626,0.12505391,train,3.6728501110955762,0.45930426723643614,0.22965213361821807
4225,-54.57695,-55.094505,0.5175550000000015,0.517555,0.12821704,test,3.6728501110955762,0.470921969608346,0.235460984804173
4226,-55.2459,-55.303253,0.0573529999999991,0.057353,0.11912102,val,3.6728501110955762,0.43751365154081834,0.21875682577040917
4227,-55.05683,-55.179928,0.12309799999999882,0.123098,0.11892467,train,3.6728501110955762,0.4367924874215047,0.21839624371075236
4228,-56.49846,-56.821148,0.3226879999999994,0.322688,0.12634392,train,3.6728501110955762,0.4640422806082506,0.2320211403041253
4229,-56.89872,-56.897755,0.0009650000000007708,0.000965,0.1232375,train,3.6728501110955762,0.4526328655661411,0.22631643278307054
4230,-55.53825,-55.719204,0.18095399999999984,0.180954,0.12521952,train,3.6728501110955762,0.45991252794333476,0.22995626397166738
4231,-55.79774,-56.094364,0.29662400000000133,0.296624,0.1245921,train,3.6728501110955762,0.4576081083266311,0.22880405416331556
4232,-55.55317,-55.887203,0.334032999999998,0.334033,0.12736525,train,3.6728501110955762,0.4677934726122159,0.23389673630610794
4233,-53.51604,-53.756435,0.24039500000000658,0.240395,0.1204264,train,3.6728501110955762,0.4423081166188403,0.22115405830942014
4234,-56.3683,-56.464222,0.09592200000000162,0.095922,0.12133492,train,3.6728501110955762,0.44564497440177286,0.22282248720088643
4235,-55.58846,-55.72905,0.1405900000000031,0.14059,0.12117525,val,3.6728501110955762,0.4450585304245342,0.2225292652122671
4236,-56.51682,-56.545876,0.029055999999997084,0.029056,0.1237835,train,3.6728501110955762,0.4546382417267993,0.22731912086339964
4237,-54.84341,-54.80553,0.037880000000001246,0.03788,0.12359671,train,3.6728501110955762,0.45395219005454773,0.22697609502727387
4238,-55.39914,-55.89206,0.492919999999998,0.49292,0.122133166,train,3.6728501110955762,0.44857681231155444,0.22428840615577722
4239,-56.05662,-56.04676,0.00986000000000331,0.00986,0.12524863,train,3.6728501110955762,0.4600194446100687,0.23000972230503436
4240,-53.72405,-53.8264,0.10235000000000127,0.10235,0.1211995,test,3.6728501110955762,0.4451475970397283,0.22257379851986414
4241,-55.8789,-55.969307,0.09040699999999902,0.090407,0.13299109,train,3.6728501110955762,0.4884563396812218,0.2442281698406109
4242,-56.01095,-56.348198,0.33724799999999533,0.337248,0.12058869,train,3.6728501110955762,0.44290418346337,0.221452091731685
4243,-55.85536,-56.235294,0.37993400000000577,0.379934,0.12433024,train,3.6728501110955762,0.4566463357965396,0.2283231678982698
4244,-55.46983,-55.812996,0.34316599999999653,0.343166,0.11956782,test,3.6728501110955762,0.4391546809704559,0.21957734048522795
4245,-55.59951,-55.880398,0.28088799999999736,0.280888,0.119090594,train,3.6728501110955762,0.4374019014033381,0.21870095070166906
4246,-56.43167,-56.359787,0.0718829999999997,0.071883,0.13062422,train,3.6728501110955762,0.479763180938773,0.2398815904693865
4247,-55.33475,-55.4244,0.0896499999999989,0.08965,0.13027291,train,3.6728501110955762,0.478472871966244,0.239236435983122
4248,-56.45653,-56.487804,0.03127399999999625,0.031274,0.13074182,test,3.6728501110955762,0.48019510811183785,0.24009755405591893
4249,-55.9667,-55.80654,0.16016000000000474,0.16016,0.13306645,train,3.6728501110955762,0.48873312566559396,0.24436656283279698
4250,-56.59614,-56.62376,0.027619999999998868,0.02762,0.11777544,train,3.6728501110955762,0.43257153788833036,0.21628576894416518
4251,-55.92475,-55.82624,0.09851000000000454,0.09851,0.11753032,train,3.6728501110955762,0.4316712488690986,0.2158356244345493
4252,-55.34919,-55.62066,0.27147000000000077,0.27147,0.12554057,test,3.6728501110955762,0.46109169647150194,0.23054584823575097
4253,-55.53595,-55.60761,0.07166000000000139,0.07166,0.11647668,train,3.6728501110955762,0.4278013870780439,0.21390069353902194
4254,-56.56882,-56.544827,0.023993000000004372,0.023993,0.109414175,train,3.6728501110955762,0.40186186480418085,0.20093093240209042
4255,-55.83712,-56.73922,0.9021000000000043,0.9021,0.1141724,test,3.6728501110955762,0.4193381120240485,0.20966905601202426
4256,-55.69105,-55.548992,0.14205799999999869,0.142058,0.12085014,train,3.6728501110955762,0.44386445012491593,0.22193222506245797
4257,-55.47535,-55.68879,0.21343999999999852,0.21344,0.12080409,train,3.6728501110955762,0.4436953153773,0.22184765768865
4258,-57.0242,-57.017742,0.006458000000002073,0.006458,0.10657025,train,3.6728501110955762,0.3914165545519834,0.1957082772759917
4259,-55.98006,-55.97025,0.00981000000000165,0.00981,0.12458671,test,3.6728501110955762,0.45758831166453234,0.22879415583226617
4260,-57.08668,-57.03763,0.04905000000000115,0.04905,0.10281415,train,3.6728501110955762,0.37762096224969727,0.18881048112484863
4261,-56.83248,-56.883213,0.05073300000000103,0.050733,0.11448551,train,3.6728501110955762,0.4204881181223337,0.21024405906116686
4262,-56.89401,-56.918987,0.024976999999999805,0.024977,0.11286396,train,3.6728501110955762,0.41453240802468666,0.20726620401234333
4263,-56.94875,-57.05785,0.10910000000000508,0.1091,0.11944257,train,3.6728501110955762,0.43869465649404116,0.21934732824702058
4264,-56.05493,-56.180553,0.12562300000000448,0.125623,0.12876329,test,3.6728501110955762,0.4729282639815319,0.23646413199076596
4265,-56.47304,-56.63373,0.16069000000000244,0.16069,0.12590197,train,3.6728501110955762,0.46241906450165193,0.23120953225082597
4266,-55.81911,-55.94565,0.12653999999999854,0.12654,0.1253546,train,3.6728501110955762,0.46040865653634155,0.23020432826817078
4267,-55.42662,-55.723076,0.29645599999999916,0.296456,0.1272474,train,3.6728501110955762,0.46736062722662325,0.23368031361331162
4268,-56.84154,-56.96816,0.12661999999999551,0.12662,0.11391185,train,3.6728501110955762,0.4183811509276026,0.2091905754638013
4269,-57.0788,-57.315975,0.23717500000000058,0.237175,0.12037724,train,3.6728501110955762,0.44212755930737885,0.22106377965368942
4270,-56.54392,-56.813496,0.2695760000000007,0.269576,0.11345241,train,3.6728501110955762,0.4166936966725609,0.20834684833628045
4271,-56.76447,-56.891193,0.12672299999999836,0.126723,0.111407675,train,3.6728501110955762,0.40918369150064987,0.20459184575032494
4272,-55.99467,-56.13201,0.1373400000000018,0.13734,0.11996753,train,3.6728501110955762,0.44062275588836186,0.22031137794418093
4273,-56.26282,-56.143837,0.11898300000000006,0.118983,0.112142965,train,3.6728501110955762,0.4118843014588373,0.20594215072941865
4274,-55.90789,-56.021538,0.11364799999999775,0.113648,0.12618819,train,3.6728501110955762,0.4634703076604497,0.23173515383022486
4275,-56.20807,-56.61934,0.4112700000000018,0.41127,0.11717884,train,3.6728501110955762,0.4303803155120508,0.2151901577560254
4276,-56.84683,-56.87738,0.030550000000005184,0.03055,0.11364489,train,3.6728501110955762,0.41740064686194456,0.20870032343097228
4277,-56.98986,-56.9222,0.0676600000000036,0.06766,0.10902094,train,3.6728501110955762,0.40041757159074415,0.20020878579537207
4278,-56.21043,-56.379143,0.16871299999999678,0.168713,0.10716453,train,3.6728501110955762,0.3935992559160052,0.1967996279580026
4279,-57.1429,-57.20932,0.06642000000000081,0.06642,0.078361176,train,3.6728501110955762,0.28780885397718003,0.14390442698859002
4280,-56.94877,-56.96381,0.015039999999999054,0.01504,0.09531693,train,3.6728501110955762,0.3500847969397892,0.1750423984698946
4281,-56.48173,-56.572628,0.09089800000000281,0.090898,0.10896117,test,3.6728501110955762,0.40019804533960396,0.20009902266980198
4282,-56.39021,-56.578976,0.188765999999994,0.188766,0.110685766,train,3.6728501110955762,0.406532227949799,0.2032661139748995
4283,-56.63582,-56.665688,0.02986800000000045,0.029868,0.11789664,train,3.6728501110955762,0.43301668732179516,0.21650834366089758
4284,-55.81928,-55.95024,0.13096000000000174,0.13096,0.1186493,test,3.6728501110955762,0.43578109468641235,0.21789054734320618
4285,-55.92062,-55.894016,0.026603999999998962,0.026604,0.11833412,train,3.6728501110955762,0.43462348578839727,0.21731174289419863
4286,-56.68916,-56.630264,0.05889600000000428,0.058896,0.11769793,train,3.6728501110955762,0.4322868552762194,0.2161434276381097
4287,-56.54463,-56.583027,0.038397000000003345,0.038397,0.120422244,train,3.6728501110955762,0.44229285225377857,0.22114642612688928
4288,-56.28359,-56.448837,0.1652470000000008,0.165247,0.10905822,train,3.6728501110955762,0.4005544954428858,0.2002772477214429
4289,-55.71661,-55.776134,0.059523999999996136,0.059524,0.11947555,train,3.6728501110955762,0.43881578709070507,0.21940789354535253
4290,-55.49537,-55.70814,0.21276999999999902,0.21277,0.11182056,test,3.6728501110955762,0.41070015621876954,0.20535007810938477
4291,-56.64586,-56.565914,0.07994599999999963,0.079946,0.114244744,train,3.6728501110955762,0.41960382069248564,0.20980191034624282
4292,-56.36055,-56.256763,0.10378700000000407,0.103787,0.11245382,train,3.6728501110955762,0.41302602528012194,0.20651301264006097
4293,-56.46919,-56.652847,0.18365700000000373,0.183657,0.10437156,train,3.6728501110955762,0.3833410957412186,0.1916705478706093
4294,-56.54363,-56.672356,0.12872600000000034,0.128726,0.10708803,train,3.6728501110955762,0.3933182828825064,0.1966591414412532
4295,-55.9888,-56.076145,0.08734499999999912,0.087345,0.11179862,train,3.6728501110955762,0.4106195738873321,0.20530978694366606
4296,-56.60217,-56.528156,0.07401399999999825,0.074014,0.11611236,train,3.6728501110955762,0.4264632943255695,0.21323164716278475
4297,-56.36517,-56.40179,0.03661999999999921,0.03662,0.12024619,train,3.6728501110955762,0.4416462323003198,0.2208231161501599
4298,-56.71095,-56.707584,0.003365999999999758,0.003366,0.12221142,train,3.6728501110955762,0.4488642275241481,0.22443211376207406
4299,-57.18065,-57.367947,0.18729700000000093,0.187297,0.11978701,train,3.6728501110955762,0.4399597329863069,0.21997986649315346
4300,-56.02192,-56.259426,0.23750599999999622,0.237506,0.11335383,train,3.6728501110955762,0.41633162710860905,0.20816581355430452
4301,-55.40725,-55.259926,0.14732399999999757,0.147324,0.12627885,train,3.6728501110955762,0.4638032882515216,0.2319016441257608
4302,-56.27308,-56.37456,0.10148000000000224,0.10148,0.117809266,test,3.6728501110955762,0.4326957757161883,0.21634788785809414
4303,-56.44732,-56.592514,0.1451940000000036,0.145194,0.1179474,train,3.6728501110955762,0.43320312119343435,0.21660156059671717
4304,-56.49035,-56.729687,0.23933699999999902,0.239337,0.1192307,test,3.6728501110955762,0.4379164897410033,0.21895824487050164
4305,-56.62974,-56.928646,0.29890600000000234,0.298906,0.1239579,test,3.6728501110955762,0.45527878678617434,0.22763939339308717
4306,-56.83069,-56.88319,0.05250000000000199,0.0525,0.12075983,train,3.6728501110955762,0.4435327550313829,0.22176637751569145
4307,-55.99195,-56.414875,0.42292499999999933,0.422925,0.119105,train,3.6728501110955762,0.4374548124820386,0.2187274062410193
4308,-56.753,-56.837578,0.08457800000000049,0.084578,0.118971154,train,3.6728501110955762,0.43696321618606887,0.21848160809303444
4309,-56.58741,-56.537468,0.049942000000001485,0.049942,0.11986783,train,3.6728501110955762,0.44025657273228563,0.22012828636614282
4310,-55.46301,-55.539276,0.07626600000000394,0.076266,0.11925608,train,3.6728501110955762,0.43800970667682293,0.21900485333841146
4311,-56.24741,-56.543922,0.2965119999999999,0.296512,0.11977854,train,3.6728501110955762,0.43992862394586596,0.21996431197293298
4312,-56.43552,-56.608044,0.1725240000000028,0.172524,0.12152146,train,3.6728501110955762,0.4463301078614966,0.2231650539307483
4313,-57.03256,-56.937824,0.09473599999999749,0.094736,0.123285726,test,3.6728501110955762,0.4528099924355988,0.2264049962177994
4314,-55.24581,-55.435947,0.190137,0.190137,0.11877972,train,3.6728501110955762,0.4362601077979015,0.21813005389895074
4315,-56.49472,-56.70029,0.20557000000000158,0.20557,0.1185122,train,3.6728501110955762,0.43527754693618115,0.21763877346809057
4316,-55.04834,-55.04731,0.0010300000000000864,0.00103,0.12109297,train,3.6728501110955762,0.44475632831739326,0.22237816415869663
4317,-55.95311,-55.987698,0.0345879999999994,0.034588,0.13045685,train,3.6728501110955762,0.47914845601567896,0.23957422800783948
4318,-55.91655,-55.957195,0.04064499999999782,0.040645,0.12962231,train,3.6728501110955762,0.47608331568396517,0.23804165784198258
4319,-55.7744,-55.752903,0.021496999999996547,0.021497,0.11533593,train,3.6728501110955762,0.4236115833138116,0.2118057916569058
4320,-54.67929,-54.6624,0.016890000000003624,0.01689,0.10709819,train,3.6728501110955762,0.39335559903963513,0.19667779951981756
4321,-55.56273,-55.7656,0.20286999999999722,0.20287,0.11665571,train,3.6728501110955762,0.42845893743343333,0.21422946871671666
4322,-55.82568,-55.844086,0.018405999999998812,0.018406,0.12561579,val,3.6728501110955762,0.4613679682568586,0.2306839841284293
4323,-55.41602,-55.84841,0.43238999999999805,0.43239,0.12570454,train,3.6728501110955762,0.4616939337042183,0.23084696685210915
4324,-54.76104,-55.169502,0.4084620000000001,0.408462,0.119765475,test,3.6728501110955762,0.43988063815916445,0.21994031907958222
4325,-54.56398,-54.462257,0.10172299999999979,0.101723,0.119531065,train,3.6728501110955762,0.43901968536462255,0.21950984268231127
4326,-55.40605,-55.122677,0.28337299999999743,0.283373,0.12126769,train,3.6728501110955762,0.4453980486888039,0.22269902434440195
4327,-55.42833,-55.58669,0.15835999999999473,0.15836,0.11835894,train,3.6728501110955762,0.4347146459281546,0.2173573229640773
4328,-55.68123,-55.775154,0.09392400000000123,0.093924,0.12229203,train,3.6728501110955762,0.4491602959716035,0.22458014798580175
4329,-55.11873,-55.52513,0.4063999999999979,0.4064,0.12419264,train,3.6728501110955762,0.45614095162125295,0.22807047581062648
4330,-55.36171,-55.446053,0.08434299999999695,0.084343,0.12997545,train,3.6728501110955762,0.4773803459721975,0.23869017298609874
4331,-54.31875,-54.536522,0.21777199999999652,0.217772,0.12001243,train,3.6728501110955762,0.4407876668583501,0.22039383342917504
4332,-54.71046,-54.43793,0.27252999999999616,0.27253,0.12251757,val,3.6728501110955762,0.44998867058566006,0.22499433529283003
4333,-55.79845,-55.97478,0.1763300000000001,0.17633,0.118778616,train,3.6728501110955762,0.4362560529713788,0.2181280264856894
4334,-55.00616,-54.930355,0.07580500000000256,0.075805,0.1257326,train,3.6728501110955762,0.46179699387833567,0.23089849693916784
4335,-55.10932,-55.12963,0.02031000000000205,0.02031,0.13229138,train,3.6728501110955762,0.48588640972998703,0.24294320486499352
4336,-56.81234,-56.7039,0.10844000000000165,0.10844,0.121244624,train,3.6728501110955762,0.44531333072814133,0.22265666536407067
4337,-55.28617,-55.368885,0.08271500000000032,0.082715,0.12271238,train,3.6728501110955762,0.4507041785158026,0.2253520892579013
4338,-55.65037,-55.678886,0.02851599999999621,0.028516,0.12013039,train,3.6728501110955762,0.4412209162574549,0.22061045812872745
4339,-55.78486,-55.850742,0.06588199999999489,0.065882,0.12396493,train,3.6728501110955762,0.45530460692245533,0.22765230346122767
4340,-54.79397,-54.753796,0.040174000000000376,0.040174,0.13036753,val,3.6728501110955762,0.4788203970437559,0.23941019852187795
4341,-56.15713,-56.156303,0.0008270000000010214,0.000827,0.12175536,train,3.6728501110955762,0.4471891875024819,0.22359459375124094
4342,-55.56796,-55.433475,0.13448499999999797,0.134485,0.12815806,test,3.6728501110955762,0.4707053449087935,0.23535267245439676
4343,-55.60148,-55.688244,0.08676399999999518,0.086764,0.12654983,train,3.6728501110955762,0.4647985571746263,0.23239927858731316
4344,-55.74231,-55.648167,0.09414300000000253,0.094143,0.121801525,test,3.6728501110955762,0.44735874462786057,0.22367937231393029
4345,-56.67596,-56.61216,0.06380000000000052,0.0638,0.11919573,train,3.6728501110955762,0.4377880501726183,0.21889402508630915
4346,-55.59493,-55.61425,0.019320000000000448,0.01932,0.11906494,train,3.6728501110955762,0.4373076781065881,0.21865383905329405
4347,-56.44357,-56.642376,0.1988059999999976,0.198806,0.12385199,val,3.6728501110955762,0.45488979523090817,0.22744489761545408
4348,-57.10968,-57.24193,0.1322500000000062,0.13225,0.11996631,train,3.6728501110955762,0.44061827501122636,0.22030913750561318
4349,-55.71159,-55.73946,0.02787000000000006,0.02787,0.12950583,train,3.6728501110955762,0.47565550210302476,0.23782775105151238
4350,-55.12483,-55.272808,0.14797799999999484,0.147978,0.12584515,train,3.6728501110955762,0.4622103731583394,0.2311051865791697
4351,-56.07555,-56.105232,0.029682000000001096,0.029682,0.118587926,train,3.6728501110955762,0.435555677183694,0.217777838591847
4352,-56.27106,-56.28676,0.01570000000000249,0.0157,0.13203338,test,3.6728501110955762,0.48493881440132447,0.24246940720066223
4353,-55.46958,-55.30127,0.16830999999999818,0.16831,0.12622395,test,3.6728501110955762,0.4636016487804225,0.23180082439021124
4354,-56.31383,-56.368763,0.054932999999998344,0.054933,0.12894869,train,3.6728501110955762,0.47360921039212905,0.23680460519606453
4355,-56.1008,-56.18515,0.08435000000000059,0.08435,0.11820552,train,3.6728501110955762,0.43415115726411035,0.21707557863205518
4356,-55.34673,-55.322094,0.02463600000000099,0.024636,0.123614356,train,3.6728501110955762,0.45401700116760807,0.22700850058380403
4357,-55.13155,-55.23011,0.0985600000000062,0.09856,0.12664747,train,3.6728501110955762,0.4651571742594737,0.23257858712973686
4358,-54.5824,-54.760094,0.17769400000000246,0.177694,0.13116276,test,3.6728501110955762,0.4817411576376024,0.2408705788188012
4359,-55.54277,-55.56654,0.023770000000006064,0.02377,0.13133973,test,3.6728501110955762,0.48239114192176297,0.24119557096088148
4360,-55.93412,-56.018826,0.08470599999999706,0.084706,0.12690887,train,3.6728501110955762,0.46611725727851405,0.23305862863925703
4361,-55.44218,-55.471592,0.02941200000000066,0.029412,0.12798241,train,3.6728501110955762,0.47006020878677957,0.23503010439338978
4362,-54.32988,-54.186764,0.14311600000000624,0.143116,0.12839848,train,3.6728501110955762,0.47158837153250316,0.23579418576625158
4363,-54.70517,-54.721302,0.016131999999998925,0.016132,0.12983406,test,3.6728501110955762,0.4768610416949897,0.23843052084749486
4364,-56.22651,-56.30273,0.07621999999999929,0.07622,0.12462342,train,3.6728501110955762,0.45772314199211067,0.22886157099605534
4365,-55.0296,-55.03167,0.0020699999999962415,0.00207,0.12457794,val,3.6728501110955762,0.457556100769058,0.228778050384529
4366,-56.64361,-56.61628,0.02732999999999919,0.02733,0.11882734,test,3.6728501110955762,0.4364350089201918,0.2182175044600959
4367,-56.13566,-55.986958,0.1487020000000001,0.148702,0.12609175,train,3.6728501110955762,0.4631160979957356,0.2315580489978678
4368,-54.53754,-54.697834,0.16029400000000038,0.160294,0.13261354,train,3.6728501110955762,0.48706965512177763,0.24353482756088882
4369,-56.78792,-56.805054,0.01713399999999865,0.017134,0.11798705,train,3.6728501110955762,0.4333487497003393,0.21667437485016966
4370,-56.83107,-56.8829,0.051830000000002485,0.05183,0.115900144,train,3.6728501110955762,0.42568385676639325,0.21284192838319663
4371,-56.68841,-56.627308,0.06110199999999821,0.061102,0.12678708,train,3.6728501110955762,0.4656699408634837,0.23283497043174184
4372,-56.68093,-56.699272,0.018342000000004077,0.018342,0.11128309,train,3.6728501110955762,0.408726109469559,0.2043630547347795
4373,-56.60187,-56.39505,0.20682000000000045,0.20682,0.119774565,train,3.6728501110955762,0.4399140243666743,0.21995701218333716
4374,-56.53899,-56.325813,0.21317700000000173,0.213177,0.11763264,test,3.6728501110955762,0.4320470548924659,0.21602352744623296
4375,-55.62075,-56.19254,0.57179,0.57179,0.116971545,train,3.6728501110955762,0.42961895204827116,0.21480947602413558
4376,-56.02537,-56.129845,0.10447500000000076,0.104475,0.12044653,train,3.6728501110955762,0.44238205109157663,0.22119102554578832
4377,-56.14543,-56.01595,0.12948000000000093,0.12948,0.124469966,train,3.6728501110955762,0.4571595284511626,0.2285797642255813
4378,-56.51572,-56.794117,0.27839699999999823,0.278397,0.12844244,train,3.6728501110955762,0.47174983002338683,0.23587491501169341
4379,-56.69398,-56.97736,0.28337999999999397,0.28338,0.12674357,train,3.6728501110955762,0.46551013515514994,0.23275506757757497
4380,-56.11388,-56.076294,0.03758600000000456,0.037586,0.12289986,test,3.6728501110955762,0.4513927644546308,0.2256963822273154
4381,-56.22684,-56.482822,0.25598199999999594,0.255982,0.123764575,train,3.6728501110955762,0.4545687330384468,0.2272843665192234
4382,-56.34329,-56.25698,0.08631000000000455,0.08631,0.12407688,train,3.6728501110955762,0.4557157824923925,0.22785789124619624
4383,-56.83959,-56.768173,0.07141700000000384,0.071417,0.12787114,train,3.6728501110955762,0.46965153075491795,0.23482576537745897
4384,-56.91953,-56.835487,0.0840430000000012,0.084043,0.12114492,train,3.6728501110955762,0.44494713288066473,0.22247356644033237
4385,-56.39999,-56.295364,0.10462600000000322,0.104626,0.11571339,train,3.6728501110955762,0.42499793731674573,0.21249896865837287
4386,-55.35685,-55.83787,0.4810200000000009,0.48102,0.12711254,train,3.6728501110955762,0.46686530666064086,0.23343265333032043
4387,-57.05826,-57.107338,0.04907800000000151,0.049078,0.11745566,val,3.6728501110955762,0.43139703387980427,0.21569851693990214
4388,-56.93466,-57.01199,0.07732999999999635,0.07733,0.12280894,train,3.6728501110955762,0.45105882892252996,0.22552941446126498
4389,-56.89525,-56.992596,0.09734600000000171,0.097346,0.12003894,train,3.6728501110955762,0.4408850341147952,0.2204425170573976
4390,-56.90186,-56.963036,0.06117600000000323,0.061176,0.11895807,train,3.6728501110955762,0.43691516061521535,0.21845758030760767
